fine_platform,fine_table,fine_record_id,fine_account,fine_source_file,fine_time_start,fine_time_end,fine_time_granularity,fine_date,record_type,title,series_title,season_number,episode_number,episode_title,movie_title,title_missing
prime_video,prime_video_watch_history_public,prime_video_000162,,source_000001,2026-02-28,2026-02-28,date,2026-02-28,episode,Supernatural,Supernatural,7,17,My Heart Will Go On,,false
prime_video,prime_video_watch_history_public,prime_video_000163,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,16,...And Then There Were None,,false
prime_video,prime_video_watch_history_public,prime_video_000164,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,15,The French Mistake,,false
prime_video,prime_video_watch_history_public,prime_video_000165,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,14,Mannequin 3: The Reckoning,,false
prime_video,prime_video_watch_history_public,prime_video_000166,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,13,Unforgiven,,false
prime_video,prime_video_watch_history_public,prime_video_000167,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,12,Like A Virgin,,false
prime_video,prime_video_watch_history_public,prime_video_000168,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,11,Appointment In Samarra,,false
prime_video,prime_video_watch_history_public,prime_video_000169,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,10,Caged Heat,,false
prime_video,prime_video_watch_history_public,prime_video_000170,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,9,Clap Your Hands If You Believe,,false
prime_video,prime_video_watch_history_public,prime_video_000171,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,8,All Dogs Go To Heaven,,false
prime_video,prime_video_watch_history_public,prime_video_000172,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,7,Family Matters,,false
prime_video,prime_video_watch_history_public,prime_video_000173,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,6,You Can't Handle the Truth,,false
prime_video,prime_video_watch_history_public,prime_video_000174,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,5,Live Free or Twi-hard,,false
prime_video,prime_video_watch_history_public,prime_video_000175,,source_000001,2026-02-27,2026-02-27,date,2026-02-27,episode,Supernatural,Supernatural,6,4,Weekend at Bobby's,,false
prime_video,prime_video_watch_history_public,prime_video_000176,,source_000001,2026-02-26,2026-02-26,date,2026-02-26,episode,Supernatural,Supernatural,6,3,The Third Man,,false
prime_video,prime_video_watch_history_public,prime_video_000177,,source_000001,2026-02-24,2026-02-24,date,2026-02-24,episode,Supernatural,Supernatural,6,2,Two and a Half Men,,false
prime_video,prime_video_watch_history_public,prime_video_000178,,source_000001,2026-02-24,2026-02-24,date,2026-02-24,episode,Supernatural,Supernatural,6,1,Exile,,false
prime_video,prime_video_watch_history_public,prime_video_000179,,source_000001,2026-02-24,2026-02-24,date,2026-02-24,episode,Supernatural,Supernatural,6,22,Swan Song,,false
prime_video,prime_video_watch_history_public,prime_video_000180,,source_000001,2026-02-24,2026-02-24,date,2026-02-24,episode,Supernatural,Supernatural,6,21,Two Minutes to Midnight,,false
prime_video,prime_video_watch_history_public,prime_video_000181,,source_000001,2026-02-24,2026-02-24,date,2026-02-24,episode,Supernatural,Supernatural,6,20,The Devil You Know,,false
prime_video,prime_video_watch_history_public,prime_video_000182,,source_000001,2026-02-24,2026-02-24,date,2026-02-24,episode,Supernatural,Supernatural,6,19,Hammer of the Gods,,false
prime_video,prime_video_watch_history_public,prime_video_000183,,source_000001,2026-02-24,2026-02-24,date,2026-02-24,episode,Supernatural,Supernatural,6,18,Point of No Return,,false
prime_video,prime_video_watch_history_public,prime_video_000184,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,17,99 Problems,,false
prime_video,prime_video_watch_history_public,prime_video_000185,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,16,Dark Side of the Moon,,false
prime_video,prime_video_watch_history_public,prime_video_000186,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,15,Dead Men Don't Wear Plaid,,false
prime_video,prime_video_watch_history_public,prime_video_000187,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,14,My,,false
prime_video,prime_video_watch_history_public,prime_video_000188,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,13,Back to the Future II,,false
prime_video,prime_video_watch_history_public,prime_video_000189,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,12,Swap Meat,,false
prime_video,prime_video_watch_history_public,prime_video_000190,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,11,"Sam,",,false
prime_video,prime_video_watch_history_public,prime_video_000191,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,10,Abandon All Hope,,false
prime_video,prime_video_watch_history_public,prime_video_000192,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,9,The Real Ghostbusters,,false
prime_video,prime_video_watch_history_public,prime_video_000193,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,8,Changing Channels,,false
prime_video,prime_video_watch_history_public,prime_video_000194,,source_000001,2026-02-22,2026-02-22,date,2026-02-22,episode,Supernatural,Supernatural,6,7,The Curious Case of Dean Winchester,,false
prime_video,prime_video_watch_history_public,prime_video_000195,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,6,I Believe the Children Are Our Future,,false
prime_video,prime_video_watch_history_public,prime_video_000196,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,5,Fallen Idols,,false
prime_video,prime_video_watch_history_public,prime_video_000197,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,4,The End,,false
prime_video,prime_video_watch_history_public,prime_video_000198,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,3,Free to Be You and Me,,false
prime_video,prime_video_watch_history_public,prime_video_000199,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,2,"Good God, Y'all!",,false
prime_video,prime_video_watch_history_public,prime_video_000200,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,1,Sympathy,,false
prime_video,prime_video_watch_history_public,prime_video_000201,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,22,Lucifer Rising,,false
prime_video,prime_video_watch_history_public,prime_video_000202,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,21,When the Levee Breaks,,false
prime_video,prime_video_watch_history_public,prime_video_000203,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,20,The Rapture,,false
prime_video,prime_video_watch_history_public,prime_video_000204,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,19,Jump the Shark,,false
prime_video,prime_video_watch_history_public,prime_video_000205,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,18,The Monster at the End of This Book,,false
prime_video,prime_video_watch_history_public,prime_video_000206,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,6,17,It's a Terrible Life,,false
prime_video,prime_video_watch_history_public,prime_video_000207,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,16,On the Head of a Pin,,false
prime_video,prime_video_watch_history_public,prime_video_000208,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,15,Death Takes a Holiday,,false
prime_video,prime_video_watch_history_public,prime_video_000209,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,14,Sex and Violence,,false
prime_video,prime_video_watch_history_public,prime_video_000210,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,13,After School Special,,false
prime_video,prime_video_watch_history_public,prime_video_000211,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,12,Criss Angel Is a Douche Bag,,false
prime_video,prime_video_watch_history_public,prime_video_000212,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,11,Family Remains,,false
prime_video,prime_video_watch_history_public,prime_video_000213,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,10,Heaven and Hell,,false
prime_video,prime_video_watch_history_public,prime_video_000214,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,9,I Know What You Did Last Summer,,false
prime_video,prime_video_watch_history_public,prime_video_000215,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,8,Wishful Thinking,,false
prime_video,prime_video_watch_history_public,prime_video_000216,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,7,"It's the Great Pumpkin, Sam Winchester",,false
prime_video,prime_video_watch_history_public,prime_video_000217,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,6,Yellow Fever,,false
prime_video,prime_video_watch_history_public,prime_video_000218,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,5,Monster Movie,,false
prime_video,prime_video_watch_history_public,prime_video_000219,,source_000001,2026-02-11,2026-02-11,date,2026-02-11,episode,Supernatural,Supernatural,4,4,Metamorphosis,,false
prime_video,prime_video_watch_history_public,prime_video_000220,,source_000001,2026-02-07,2026-02-07,date,2026-02-07,episode,Supernatural,Supernatural,4,3,In the Beginning,,false
prime_video,prime_video_watch_history_public,prime_video_000221,,source_000001,2026-02-07,2026-02-07,date,2026-02-07,episode,Supernatural,Supernatural,4,2,"Are You There, God? It's Me, Dean Winchester",,false
prime_video,prime_video_watch_history_public,prime_video_000222,,source_000001,2026-02-07,2026-02-07,date,2026-02-07,episode,Supernatural,Supernatural,4,1,Lazarus,,false
prime_video,prime_video_watch_history_public,prime_video_000223,,source_000001,2026-02-07,2026-02-07,date,2026-02-07,episode,Supernatural,Supernatural,4,1,The,,false
prime_video,prime_video_watch_history_public,prime_video_000224,,source_000001,2026-02-07,2026-02-07,date,2026-02-07,episode,Supernatural,Supernatural,4,19,Folsom,,false
prime_video,prime_video_watch_history_public,prime_video_000225,,source_000001,2026-02-07,2026-02-07,date,2026-02-07,episode,Supernatural,Supernatural,4,18,31.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000226,,source_000001,2026-02-07,2026-02-07,date,2026-02-07,episode,Supernatural,Supernatural,4,8,The Strip,,false
prime_video,prime_video_watch_history_public,prime_video_000227,,source_000001,2026-02-04,2026-02-04,date,2026-02-04,episode,Two and a Half Men,Two and a Half Men,5,7,Teslimat,,false
prime_video,prime_video_watch_history_public,prime_video_000228,,source_000001,2026-02-02,2026-02-02,date,2026-02-02,episode,Two and a Half Men,Two and a Half Men,5,2,Media Room Slash Dungeon,,false
prime_video,prime_video_watch_history_public,prime_video_000229,,source_000001,2026-02-02,2026-02-02,date,2026-02-02,episode,"Birds, Spiders and Mom Two and a Half Men","Birds, Spiders and Mom Two and a Half Men",9,1,Large,,false
prime_video,prime_video_watch_history_public,prime_video_000230,,source_000001,2026-02-02,2026-02-02,date,2026-02-02,episode,"Birds, Spiders and Mom Two and a Half Men","Birds, Spiders and Mom Two and a Half Men",9,4,Nine magic fingers,,false
prime_video,prime_video_watch_history_public,prime_video_000231,,source_000001,2026-02-02,2026-02-02,date,2026-02-02,episode,"Birds, Spiders and Mom Two and a Half Men","Birds, Spiders and Mom Two and a Half Men",9,3,Big girls don't throw food,,false
prime_video,prime_video_watch_history_public,prime_video_000232,,source_000001,2026-02-02,2026-02-02,date,2026-02-02,episode,"Birds, Spiders and Mom Two and a Half Men","Birds, Spiders and Mom Two and a Half Men",9,2,People who love peepholes,,false
prime_video,prime_video_watch_history_public,prime_video_000233,,source_000001,2026-02-02,2026-02-02,date,2026-02-02,episode,"to meet you, Walden Schmidt Gece Müdürü","to meet you, Walden Schmidt Gece Müdürü",2,1,Nice,,false
prime_video,prime_video_watch_history_public,prime_video_000234,,source_000001,2026-02-02,2026-02-02,date,2026-02-02,episode,"to meet you, Walden Schmidt Gece Müdürü","to meet you, Walden Schmidt Gece Müdürü",2,6,6. Bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000235,,source_000001,2026-01-30,2026-01-30,date,2026-01-30,episode,EŞREF RÜYA,EŞREF RÜYA,2,17,30.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000236,,source_000001,2026-01-30,2026-01-30,date,2026-01-30,episode,EŞREF RÜYA,EŞREF RÜYA,2,16,29.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000237,,source_000001,2026-01-30,2026-01-30,date,2026-01-30,episode,EŞREF RÜYA,EŞREF RÜYA,2,15,28.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000238,,source_000001,2026-01-29,2026-01-29,date,2026-01-29,episode,EŞREF RÜYA,EŞREF RÜYA,2,14,27.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000239,,source_000001,2026-01-29,2026-01-29,date,2026-01-29,episode,EŞREF RÜYA,EŞREF RÜYA,2,13,26.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000240,,source_000001,2026-01-29,2026-01-29,date,2026-01-29,episode,EŞREF RÜYA,EŞREF RÜYA,2,12,25.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000241,,source_000001,2026-01-29,2026-01-29,date,2026-01-29,episode,EŞREF RÜYA,EŞREF RÜYA,2,11,24.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000242,,source_000001,2026-01-29,2026-01-29,date,2026-01-29,episode,EŞREF RÜYA,EŞREF RÜYA,2,10,23.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000243,,source_000001,2026-01-29,2026-01-29,date,2026-01-29,episode,EŞREF RÜYA,EŞREF RÜYA,2,9,22.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000244,,source_000001,2026-01-29,2026-01-29,date,2026-01-29,episode,EŞREF RÜYA,EŞREF RÜYA,2,8,21.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000245,,source_000001,2026-01-29,2026-01-29,date,2026-01-29,episode,EŞREF RÜYA,EŞREF RÜYA,2,7,20.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000246,,source_000001,2026-01-27,2026-01-27,date,2026-01-27,episode,EŞREF RÜYA,EŞREF RÜYA,2,6,19.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000247,,source_000001,2026-01-27,2026-01-27,date,2026-01-27,episode,EŞREF RÜYA,EŞREF RÜYA,2,5,18.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000248,,source_000001,2026-01-27,2026-01-27,date,2026-01-27,episode,EŞREF RÜYA,EŞREF RÜYA,2,4,17.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000249,,source_000001,2026-01-27,2026-01-27,date,2026-01-27,episode,EŞREF RÜYA,EŞREF RÜYA,2,3,16.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000250,,source_000001,2026-01-27,2026-01-27,date,2026-01-27,episode,EŞREF RÜYA,EŞREF RÜYA,2,2,15.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000251,,source_000001,2026-01-27,2026-01-27,date,2026-01-27,episode,EŞREF RÜYA,EŞREF RÜYA,2,1,14.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000252,,source_000001,2026-01-27,2026-01-27,date,2026-01-27,episode,EŞREF RÜYA,EŞREF RÜYA,2,13,13.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000253,,source_000001,2026-01-27,2026-01-27,date,2026-01-27,movie,Matrix Reloaded,,,,,Matrix Reloaded,false
prime_video,prime_video_watch_history_public,prime_video_000254,,source_000001,2026-01-27,2026-01-27,date,2026-01-27,episode,EŞREF RÜYA,EŞREF RÜYA,1,12,12.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000255,,source_000001,2026-01-26,2026-01-26,date,2026-01-26,episode,EŞREF RÜYA,EŞREF RÜYA,1,11,11.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000256,,source_000001,2026-01-26,2026-01-26,date,2026-01-26,episode,EŞREF RÜYA,EŞREF RÜYA,1,10,10.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000257,,source_000001,2026-01-26,2026-01-26,date,2026-01-26,episode,EŞREF RÜYA,EŞREF RÜYA,1,9,9.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000258,,source_000001,2026-01-26,2026-01-26,date,2026-01-26,episode,EŞREF RÜYA,EŞREF RÜYA,1,8,8.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000259,,source_000001,2026-01-26,2026-01-26,date,2026-01-26,episode,EŞREF RÜYA,EŞREF RÜYA,1,7,7.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000260,,source_000001,2026-01-26,2026-01-26,date,2026-01-26,episode,EŞREF RÜYA,EŞREF RÜYA,1,6,6.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000261,,source_000001,2026-01-26,2026-01-26,date,2026-01-26,episode,EŞREF RÜYA,EŞREF RÜYA,1,5,5. Bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000262,,source_000001,2026-01-25,2026-01-25,date,2026-01-25,episode,EŞREF RÜYA,EŞREF RÜYA,1,5,5.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000263,,source_000001,2026-01-25,2026-01-25,date,2026-01-25,episode,EŞREF RÜYA,EŞREF RÜYA,1,4,4.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000264,,source_000001,2026-01-25,2026-01-25,date,2026-01-25,episode,EŞREF RÜYA,EŞREF RÜYA,1,3,3.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000265,,source_000001,2026-01-21,2026-01-21,date,2026-01-21,episode,Fallout,Fallout,2,2,2.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000266,,source_000001,2026-01-21,2026-01-21,date,2026-01-21,episode,Fallout,Fallout,2,1,1.bölüm,,false
prime_video,prime_video_watch_history_public,prime_video_000267,,source_000001,2026-01-20,2026-01-20,date,2026-01-20,episode,Gece Müdürü,Gece Müdürü,1,6,Diğer Oyuncu,,false
prime_video,prime_video_watch_history_public,prime_video_000268,,source_000001,2026-01-20,2026-01-20,date,2026-01-20,episode,Gece Müdürü,Gece Müdürü,1,5,Kovboy,,false
prime_video,prime_video_watch_history_public,prime_video_000269,,source_000001,2026-01-20,2026-01-20,date,2026-01-20,episode,Gece Müdürü,Gece Müdürü,1,4,Kardaki Şeytan,,false
prime_video,prime_video_watch_history_public,prime_video_000270,,source_000001,2026-01-20,2026-01-20,date,2026-01-20,episode,Gece Müdürü,Gece Müdürü,1,3,Müsrif,,false
prime_video,prime_video_watch_history_public,prime_video_000271,,source_000001,2026-01-20,2026-01-20,date,2026-01-20,episode,Gece Müdürü,Gece Müdürü,1,2,Altın Kural,,false
prime_video,prime_video_watch_history_public,prime_video_000272,,source_000001,2026-01-20,2026-01-20,date,2026-01-20,episode,Gece Müdürü,Gece Müdürü,1,1,Mucit,,false
prime_video,prime_video_watch_history_public,prime_video_000273,,source_000001,2026-01-20,2026-01-20,date,2026-01-20,episode,Gece Müdürü,Gece Müdürü,1,2,Bölüm 2,,false
prime_video,prime_video_watch_history_public,prime_video_000274,,source_000001,2026-01-20,2026-01-20,date,2026-01-20,episode,Gece Müdürü,Gece Müdürü,1,1,Bölüm 1,,false
prime_video,prime_video_watch_history_public,prime_video_000275,,source_000001,2026-01-20,2026-01-20,date,2026-01-20,episode,Yüksek Şatodaki Adam,Yüksek Şatodaki Adam,1,6,Üç Maymun,,false
prime_video,prime_video_watch_history_public,prime_video_000276,,source_000001,2025-12-02,2025-12-02,date,2025-12-02,movie,Oyun Buluşması,,,,,Oyun Buluşması,false
prime_video,prime_video_watch_history_public,prime_video_000277,,source_000001,2025-11-27,2025-11-27,date,2025-11-27,episode,Yüksek Şatodaki Adam,Yüksek Şatodaki Adam,1,5,Yeni Düzen,,false
prime_video,prime_video_watch_history_public,prime_video_000278,,source_000001,2025-11-27,2025-11-27,date,2025-11-27,episode,Yüksek Şatodaki Adam,Yüksek Şatodaki Adam,1,4,Keşifler,,false
prime_video,prime_video_watch_history_public,prime_video_000279,,source_000001,2025-11-27,2025-11-27,date,2025-11-27,episode,Yüksek Şatodaki Adam,Yüksek Şatodaki Adam,1,3,Resmedilmiş Kadın,,false
prime_video,prime_video_watch_history_public,prime_video_000280,,source_000001,2025-11-27,2025-11-27,date,2025-11-27,episode,Yüksek Şatodaki Adam,Yüksek Şatodaki Adam,1,2,Gün Doğumu,,false
prime_video,prime_video_watch_history_public,prime_video_000281,,source_000001,2025-11-27,2025-11-27,date,2025-11-27,episode,Yüksek Şatodaki Adam,Yüksek Şatodaki Adam,1,1,Yeni Dünya,,false
prime_video,prime_video_watch_history_public,prime_video_000282,,source_000001,2025-11-09,2025-11-09,date,2025-11-09,movie,Bar Fedaisi,,,,,Bar Fedaisi,false
prime_video,prime_video_watch_history_public,prime_video_000283,,source_000001,2025-11-09,2025-11-09,date,2025-11-09,movie,Kahramanın Dönüşü Kahramanın Dönüşü,,,,,Kahramanın Dönüşü Kahramanın Dönüşü,false
prime_video,prime_video_watch_history_public,prime_video_000284,,source_000001,2025-11-08,2025-11-08,date,2025-11-08,movie,Uncharted,,,,,Uncharted,false
prime_video,prime_video_watch_history_public,prime_video_000285,,source_000001,2025-11-08,2025-11-08,date,2025-11-08,movie,Jupiter Yükseliyor,,,,,Jupiter Yükseliyor,false
prime_video,prime_video_watch_history_public,prime_video_000286,,source_000001,2025-07-20,2025-07-20,date,2025-07-20,movie,Pasifik Savaşi: Isyan,,,,,Pasifik Savaşi: Isyan,false
prime_video,prime_video_watch_history_public,prime_video_000287,,source_000001,2025-06-13,2025-06-13,date,2025-06-13,movie,Aquaman,,,,,Aquaman,false
prime_video,prime_video_watch_history_public,prime_video_000288,,source_000001,2025-05-28,2025-05-28,date,2025-05-28,movie,Ağır İşçi,,,,,Ağır İşçi,false
prime_video,prime_video_watch_history_public,prime_video_000289,,source_000001,2025-05-26,2025-05-26,date,2025-05-26,movie,Yüzüklerin Efendisi: İki Kule,,,,,Yüzüklerin Efendisi: İki Kule,false
prime_video,prime_video_watch_history_public,prime_video_000290,,source_000001,2025-05-12,2025-05-12,date,2025-05-12,movie,Edge of Tomorrow,,,,,Edge of Tomorrow,false
prime_video,prime_video_watch_history_public,prime_video_000291,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,The,The,2,18,Hollywood Babylon,,false
prime_video,prime_video_watch_history_public,prime_video_000292,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,The,The,2,16,Roadkill,,false
prime_video,prime_video_watch_history_public,prime_video_000293,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Tales,Tales,2,15,Tall,,false
prime_video,prime_video_watch_history_public,prime_video_000294,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,,14,Born,,false
prime_video,prime_video_watch_history_public,prime_video_000295,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,13,Houses of the Holy,,false
prime_video,prime_video_watch_history_public,prime_video_000296,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,10,Hunted,,false
prime_video,prime_video_watch_history_public,prime_video_000297,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,9,Croatoan,,false
prime_video,prime_video_watch_history_public,prime_video_000298,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,8,Crossroad Blues,,false
prime_video,prime_video_watch_history_public,prime_video_000299,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,7,The Usual Suspects,,false
prime_video,prime_video_watch_history_public,prime_video_000300,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,6,No Exit,,false
prime_video,prime_video_watch_history_public,prime_video_000301,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,5,Simon Said,,false
prime_video,prime_video_watch_history_public,prime_video_000302,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,4,Children Shouldn't Play with Dead Things,,false
prime_video,prime_video_watch_history_public,prime_video_000303,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,3,Bloodlust,,false
prime_video,prime_video_watch_history_public,prime_video_000304,,source_000001,2025-05-11,2025-05-11,date,2025-05-11,episode,Under a Bad Sign The Complete Second Season,Under a Bad Sign The Complete Second Season,2,2,Everybody Loves a Clown,,false
prime_video,prime_video_watch_history_public,prime_video_000305,,source_000001,2025-05-10,2025-05-10,date,2025-05-10,episode,My Time of Dying Supernatural - Season One,My Time of Dying Supernatural - Season One,,1,In,,false
prime_video,prime_video_watch_history_public,prime_video_000306,,source_000001,2025-05-10,2025-05-10,date,2025-05-10,episode,My Time of Dying Supernatural - Season One,My Time of Dying Supernatural - Season One,,22,Devil's Trap,,false
prime_video,prime_video_watch_history_public,prime_video_000307,,source_000001,2025-05-10,2025-05-10,date,2025-05-10,episode,My Time of Dying Supernatural - Season One,My Time of Dying Supernatural - Season One,,21,Salvation,,false
prime_video,prime_video_watch_history_public,prime_video_000308,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,20,Dead Man's Blood,,false
prime_video,prime_video_watch_history_public,prime_video_000309,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,12,Faith,,false
prime_video,prime_video_watch_history_public,prime_video_000310,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,9,Home,,false
prime_video,prime_video_watch_history_public,prime_video_000311,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,8,Bugs,,false
prime_video,prime_video_watch_history_public,prime_video_000312,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,7,Hook Man,,false
prime_video,prime_video_watch_history_public,prime_video_000313,,source_000001,2025-03-30,2025-03-30,date,2025-03-30,episode,Zaman Çarkı,Zaman Çarkı,2,6,Skin,,false
