fine_platform,fine_table,fine_record_id,fine_account,fine_source_file,fine_time_start,fine_time_end,fine_time_granularity,fine_date,title,title_missing
netflix,netflix_viewing_public,netflix_view_002353,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Ev,false
netflix,netflix_viewing_public,netflix_view_002354,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: İntihar Kralı,false
netflix,netflix_viewing_public,netflix_view_002355,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Acı Çekmek İçin Yaratılmış,false
netflix,netflix_viewing_public,netflix_view_002356,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Ölüler Kapıyı Çalınca,false
netflix,netflix_viewing_public,netflix_view_002357,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Kovalamaca,false
netflix,netflix_viewing_public,netflix_view_002358,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Söylemen Yeter,false
netflix,netflix_viewing_public,netflix_view_002359,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: İçindeki Katil,false
netflix,netflix_viewing_public,netflix_view_002360,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Yanımda Yürüyün,false
netflix,netflix_viewing_public,netflix_view_002361,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Mide Bulandırıcı,false
netflix,netflix_viewing_public,netflix_view_002362,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 3. Sezon: Tohum,false
netflix,netflix_viewing_public,netflix_view_002363,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 2. Sezon: Ölen Ateşin Yanında,false
netflix,netflix_viewing_public,netflix_view_002364,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 2. Sezon: İyi Melekler,false
netflix,netflix_viewing_public,netflix_view_002365,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,"The Walking Dead: 2. Sezon: Yargıç, Jüri, Cellat",false
netflix,netflix_viewing_public,netflix_view_002366,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 2. Sezon: 30 Kilometre Ötede,false
netflix,netflix_viewing_public,netflix_view_002367,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 2. Sezon: Eli Tetikte,false
netflix,netflix_viewing_public,netflix_view_002368,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 2. Sezon: Nebraska,false
netflix,netflix_viewing_public,netflix_view_002369,,source_000001,2020-09-16,2020-09-16,date,2020-09-16,The Walking Dead: 2. Sezon: Zaten Ölmüş Sayılırsın,false
netflix,netflix_viewing_public,netflix_view_002370,,source_000001,2020-09-15,2020-09-15,date,2020-09-15,The Walking Dead: 2. Sezon: Sırlar,false
netflix,netflix_viewing_public,netflix_view_002371,,source_000001,2020-09-15,2020-09-15,date,2020-09-15,The Walking Dead: 2. Sezon: Chupacabra,false
netflix,netflix_viewing_public,netflix_view_002372,,source_000001,2020-09-15,2020-09-15,date,2020-09-15,The Walking Dead: 2. Sezon: Çeroki Gülü,false
netflix,netflix_viewing_public,netflix_view_002373,,source_000001,2020-09-15,2020-09-15,date,2020-09-15,The Walking Dead: 2. Sezon: Sonuncuyu Harcama,false
netflix,netflix_viewing_public,netflix_view_002374,,source_000001,2020-09-15,2020-09-15,date,2020-09-15,The Walking Dead: 2. Sezon: Kan Kaybı,false
netflix,netflix_viewing_public,netflix_view_002375,,source_000001,2020-09-15,2020-09-15,date,2020-09-15,The Walking Dead: 2. Sezon: Bizi Bekleyenler,false
netflix,netflix_viewing_public,netflix_view_002376,,source_000001,2020-09-15,2020-09-15,date,2020-09-15,The Walking Dead: 1. Sezon: 19 Numaralı Denek,false
netflix,netflix_viewing_public,netflix_view_002377,,source_000001,2020-08-30,2020-08-30,date,2020-08-30,Extraction,false
netflix,netflix_viewing_public,netflix_view_002378,,source_000001,2020-08-30,2020-08-30,date,2020-08-30,Kara Kule,false
netflix,netflix_viewing_public,netflix_view_002379,,source_000001,2020-08-29,2020-08-29,date,2020-08-29,,true
netflix,netflix_viewing_public,netflix_view_002380,,source_000001,2020-08-29,2020-08-29,date,2020-08-29,Elysium: Yeni Cennet,false
netflix,netflix_viewing_public,netflix_view_002381,,source_000001,2020-08-29,2020-08-29,date,2020-08-29,6 Underground,false
netflix,netflix_viewing_public,netflix_view_002382,,source_000001,2020-08-28,2020-08-28,date,2020-08-28,Vizontele,false
netflix,netflix_viewing_public,netflix_view_002383,,source_000001,2020-08-28,2020-08-28,date,2020-08-28,Cursed: Fedakârlık,false
netflix,netflix_viewing_public,netflix_view_002384,,source_000001,2020-08-27,2020-08-27,date,2020-08-27,Cursed: Zehirler,false
netflix,netflix_viewing_public,netflix_view_002385,,source_000001,2020-08-27,2020-08-27,date,2020-08-27,Cursed: Fey Kraliçesi,false
netflix,netflix_viewing_public,netflix_view_002386,,source_000001,2020-08-25,2020-08-25,date,2020-08-25,Cursed: İyi Bira Getir Bize,false
netflix,netflix_viewing_public,netflix_view_002387,,source_000001,2020-08-25,2020-08-25,date,2020-08-25,Cursed: Festa ve Moreii,false
netflix,netflix_viewing_public,netflix_view_002388,,source_000001,2020-08-25,2020-08-25,date,2020-08-25,Cursed: Bağlanma Ayini,false
netflix,netflix_viewing_public,netflix_view_002389,,source_000001,2020-08-23,2020-08-23,date,2020-08-23,Cursed: Kızıl Göl,false
netflix,netflix_viewing_public,netflix_view_002390,,source_000001,2020-08-23,2020-08-23,date,2020-08-23,Cursed: Yalnız,false
netflix,netflix_viewing_public,netflix_view_002391,,source_000001,2020-08-23,2020-08-23,date,2020-08-23,Cursed: Lanetli,false
netflix,netflix_viewing_public,netflix_view_002392,,source_000001,2020-08-23,2020-08-23,date,2020-08-23,Cursed: Nimue,false
netflix,netflix_viewing_public,netflix_view_002393,,source_000001,2020-08-21,2020-08-21,date,2020-08-21,Lucifer: 5. Sezon: Çok Üzgün Bir Şeytan,false
netflix,netflix_viewing_public,netflix_view_002394,,source_000001,2020-08-16,2020-08-16,date,2020-08-16,Lucifer: 3. Sezon: Bırakalım da İğneli Kafa Şarkısını Söylesin!,false
netflix,netflix_viewing_public,netflix_view_002395,,source_000001,2020-08-15,2020-08-15,date,2020-08-15,Baba Parası,false
netflix,netflix_viewing_public,netflix_view_002396,,source_000001,2020-08-12,2020-08-12,date,2020-08-12,Lucifer: 3. Sezon: Nefis Biriyle Vegas,false
netflix,netflix_viewing_public,netflix_view_002397,,source_000001,2020-08-04,2020-08-04,date,2020-08-04,"Ragnarok: 1. Sezon: Evet, Bu Ülkeyi Seviyoruz",false
netflix,netflix_viewing_public,netflix_view_002398,,source_000001,2020-07-27,2020-07-27,date,2020-07-27,Bayi Toplantısı,false
netflix,netflix_viewing_public,netflix_view_002399,,source_000001,2020-07-27,2020-07-27,date,2020-07-27,Eltilerin Savaşı,false
netflix,netflix_viewing_public,netflix_view_002400,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 4. Sezon: Cehennemin Yeni Kralı Kimmiş?,false
netflix,netflix_viewing_public,netflix_view_002401,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 4. Sezon: Lucifer'ı Kurtarmak,false
netflix,netflix_viewing_public,netflix_view_002402,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 4. Sezon: Çok Kötü Bir Sevgili,false
netflix,netflix_viewing_public,netflix_view_002403,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 4. Sezon: Şeytan İşini Yapar,false
netflix,netflix_viewing_public,netflix_view_002404,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 4. Sezon: İş İçin Yanlış Pantolon,false
netflix,netflix_viewing_public,netflix_view_002405,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 4. Sezon: Ereksiyon Hâlinde Ölmek,false
netflix,netflix_viewing_public,netflix_view_002406,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 4. Sezon: Eve Hakkında Her Şey,false
netflix,netflix_viewing_public,netflix_view_002407,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,"Lucifer: 4. Sezon: İnancınız Zayıf, Peder",false
netflix,netflix_viewing_public,netflix_view_002408,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 4. Sezon: Biri Dante'nin Cehennemi'ni Okumuş,false
netflix,netflix_viewing_public,netflix_view_002409,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 3. Sezon: Bir Zamanlar,false
netflix,netflix_viewing_public,netflix_view_002410,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 3. Sezon: Vay Normal!,false
netflix,netflix_viewing_public,netflix_view_002411,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 3. Sezon: Sözünün Şeytanıyım,false
netflix,netflix_viewing_public,netflix_view_002412,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 3. Sezon: Lucifer Olsa Ne Yapardı?,false
netflix,netflix_viewing_public,netflix_view_002413,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 3. Sezon: Bay ve Bayan Mazikeen Smith,false
netflix,netflix_viewing_public,netflix_view_002414,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 3. Sezon: Minik Havucu Olan,false
netflix,netflix_viewing_public,netflix_view_002415,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,"Lucifer: 3. Sezon: Geri Geldiler, Değil mi?",false
netflix,netflix_viewing_public,netflix_view_002416,,source_000001,2020-07-22,2020-07-22,date,2020-07-22,Lucifer: 2. Sezon: Tanrıçaya Acımak,false
netflix,netflix_viewing_public,netflix_view_002417,,source_000001,2020-07-21,2020-07-21,date,2020-07-21,Lucifer: 2. Sezon: Tanrı Johnson,false
netflix,netflix_viewing_public,netflix_view_002418,,source_000001,2020-07-21,2020-07-21,date,2020-07-21,Lucifer: 2. Sezon: Sahtekâr Küçük Parazit,false
netflix,netflix_viewing_public,netflix_view_002419,,source_000001,2020-07-21,2020-07-21,date,2020-07-21,Lucifer: 2. Sezon: Candy Morningstar,false
netflix,netflix_viewing_public,netflix_view_002420,,source_000001,2020-07-21,2020-07-21,date,2020-07-21,Lucifer: 2. Sezon: Ölmek İçin Güzel Bir Gün,false
netflix,netflix_viewing_public,netflix_view_002421,,source_000001,2020-07-21,2020-07-21,date,2020-07-21,Lucifer: 2. Sezon: Aşk Boynuzları,false
netflix,netflix_viewing_public,netflix_view_002422,,source_000001,2020-07-20,2020-07-20,date,2020-07-20,Harry Potter ve Ölüm Yadigarları: Bölüm 2,false
netflix,netflix_viewing_public,netflix_view_002423,,source_000001,2020-07-20,2020-07-20,date,2020-07-20,Harry Potter ve Ölüm Yadigarları: Bölüm 1,false
netflix,netflix_viewing_public,netflix_view_002424,,source_000001,2020-07-19,2020-07-19,date,2020-07-19,Harry Potter ve Melez Prens,false
netflix,netflix_viewing_public,netflix_view_002425,,source_000001,2020-07-19,2020-07-19,date,2020-07-19,Harry Potter ve Zümrüdüanka Yoldaşlığı,false
netflix,netflix_viewing_public,netflix_view_002426,,source_000001,2020-07-19,2020-07-19,date,2020-07-19,Harry Potter ve Ateş Kadehi,false
netflix,netflix_viewing_public,netflix_view_002427,,source_000001,2020-07-05,2020-07-05,date,2020-07-05,Harry Potter ve Azkaban Tutsağı,false
netflix,netflix_viewing_public,netflix_view_002428,,source_000001,2020-07-04,2020-07-04,date,2020-07-04,Harry Potter ve Sırlar Odası,false
netflix,netflix_viewing_public,netflix_view_002429,,source_000001,2020-06-24,2020-06-24,date,2020-06-24,V,false
netflix,netflix_viewing_public,netflix_view_002430,,source_000001,2020-06-22,2020-06-22,date,2020-06-22,How I Met Your Mother: 8. Sezon: Ayrılık Şehri,false
netflix,netflix_viewing_public,netflix_view_002431,,source_000001,2020-06-22,2020-06-22,date,2020-06-22,How I Met Your Mother: 8. Sezon: Ayrılık Mevsimi,false
netflix,netflix_viewing_public,netflix_view_002432,,source_000001,2020-06-20,2020-06-20,date,2020-06-20,Kung Fu Panda 2,false
netflix,netflix_viewing_public,netflix_view_002433,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Camlann Kehaneti: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_002434,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Karanlığın Resmi,false
netflix,netflix_viewing_public,netflix_view_002435,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Yabancıların Nezaketi,false
netflix,netflix_viewing_public,netflix_view_002436,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Tüm Kalbimle,false
netflix,netflix_viewing_public,netflix_view_002437,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Sahte Kraliçe,false
netflix,netflix_viewing_public,netflix_view_002438,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: İntikam Dersi,false
netflix,netflix_viewing_public,netflix_view_002439,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Kara Kule,false
netflix,netflix_viewing_public,netflix_view_002440,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Disir,false
netflix,netflix_viewing_public,netflix_view_002441,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Başkasının Üzüntüsü,false
netflix,netflix_viewing_public,netflix_view_002442,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Uther Pendragon'ın Ölüm Ezgisi,false
netflix,netflix_viewing_public,netflix_view_002443,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Arthur'un Kaderi: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_002444,,source_000001,2020-06-19,2020-06-19,date,2020-06-19,Merlin: 5. Sezon: Arthur'un Kaderi: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_002445,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 4. Sezon: En Karanlık Saat: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_002446,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Arthur'un Gelişi: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_002447,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Büyücünün Gölgesi,false
netflix,netflix_viewing_public,netflix_view_002448,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Kalplerin Kraliçesi,false
netflix,netflix_viewing_public,netflix_view_002449,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Ejderhalar Zamanında Aşk,false
netflix,netflix_viewing_public,netflix_view_002450,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Anka Kuşunun Gözü,false
netflix,netflix_viewing_public,netflix_view_002451,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Kristal Mağara,false
netflix,netflix_viewing_public,netflix_view_002452,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Gwaine,false
netflix,netflix_viewing_public,netflix_view_002453,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Goblin'in Altını,false
netflix,netflix_viewing_public,netflix_view_002454,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Uther Pendragon'un Gözyaşları: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_002455,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 3. Sezon: Uther Pendragon'un Gözyaşları: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_002456,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 2. Sezon: Cadının Doğuşu,false
netflix,netflix_viewing_public,netflix_view_002457,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 2. Sezon: Tatlı Rüyalar,false
netflix,netflix_viewing_public,netflix_view_002458,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 2. Sezon: Gölün Leydisi,false
netflix,netflix_viewing_public,netflix_view_002459,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 2. Sezon: Babanın Günahları,false
netflix,netflix_viewing_public,netflix_view_002460,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 2. Sezon: Güzel ve Çirkin: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_002461,,source_000001,2020-06-18,2020-06-18,date,2020-06-18,Merlin: 2. Sezon: Lancelot ve Guinevere,false
netflix,netflix_viewing_public,netflix_view_002462,,source_000001,2020-06-16,2020-06-16,date,2020-06-16,Kolonya Cumhuriyeti,false
netflix,netflix_viewing_public,netflix_view_002463,,source_000001,2020-06-14,2020-06-14,date,2020-06-14,Çılgın Hırsız 2,false
netflix,netflix_viewing_public,netflix_view_002464,,source_000001,2020-06-14,2020-06-14,date,2020-06-14,Arif V 216,false
netflix,netflix_viewing_public,netflix_view_002465,,source_000001,2020-05-27,2020-05-27,date,2020-05-27,The Thundermans: 2. Sezon: Bir Kahraman Doğuyor: Kısım 2,false
netflix,netflix_viewing_public,netflix_view_002466,,source_000001,2020-05-27,2020-05-27,date,2020-05-27,The Thundermans: 2. Sezon: Bir Kahraman Doğuyor: Kısım 1,false
netflix,netflix_viewing_public,netflix_view_002467,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Ragnarok,false
netflix,netflix_viewing_public,netflix_view_002468,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Mağarada Yaşananlar,false
netflix,netflix_viewing_public,netflix_view_002469,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Baldur,false
netflix,netflix_viewing_public,netflix_view_002470,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: En Korkunç Şey,false
netflix,netflix_viewing_public,netflix_view_002471,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Buda,false
netflix,netflix_viewing_public,netflix_view_002472,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Cehennem,false
netflix,netflix_viewing_public,netflix_view_002473,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Kayıp Zaman,false
netflix,netflix_viewing_public,netflix_view_002474,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Yeni Bir Tanrı,false
netflix,netflix_viewing_public,netflix_view_002475,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: İğrenç Bir Cinayet,false
netflix,netflix_viewing_public,netflix_view_002476,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Haberler,false
netflix,netflix_viewing_public,netflix_view_002477,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Öngörü Anları,false
netflix,netflix_viewing_public,netflix_view_002478,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Basit Bir Hikâye,false
netflix,netflix_viewing_public,netflix_view_002479,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Şaka,false
netflix,netflix_viewing_public,netflix_view_002480,,source_000001,2020-04-22,2020-04-22,date,2020-04-22,Vikingler: 5. Sezon: Dolunay,false
